tickerId,exchangeId,type,secType,regionId,currencyId,currencyCode,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,tradeTime,faTradeTime,status,close,change,changeRatio,volume,netAsset,totalAsset,regionName,regionIsoCode,peTtm,preClose,fiftyTwoWkHigh,fiftyTwoWkLow,open,high,low,vibrateRatio,nextEarningDay,estimateEarningsDate,pprice,pchange,pchRatio,dt,position,volumeCallPutRatio,positionCallPutRatio,price,marketValue,turnoverRate,rank_type
913255286,11,2,[61],6,247,USD,Freeport-Mcmoran Inc,FCX,FCX,NYSE,NYSE,1,stock,2023-10-27T23:33:04.999+0000,2023-10-27T23:33:04.999+0000,A,33.67,-0.04,-0.0012,28690,,,United States,US,23.1409,33.71,46.73,30.28,34.31,34.46,33.52,0.0275,,01/23-01/29,33.67,0.00,0.0000,sr,683622,1.21,0.91,33.67,48270511561,0.0074,totalPosition
925163605,10,2,[61],6,247,USD,Riot Platforms Ord Shs,RIOT,RIOT,NASDAQ,NAS,1,stock,2023-10-27T23:59:39.458+0000,2023-10-27T23:59:39.458+0000,A,9.54,-0.25,-0.0255,93235,,,United States,US,-5.5014,9.79,20.65,3.250,10.02,10.18,9.46,0.0735,,11/06-11/10,9.65,0.11,0.0115,sr,676273,0.32,0.38,9.54,1895422769,0.0837,totalPosition
913255171,11,2,[61],6,247,USD,Delta Air Lines Inc Del,DAL,DAL,NYSE,NYSE,1,stock,2023-10-27T23:59:58.582+0000,2023-10-27T23:59:58.582+0000,A,30.65,-0.95,-0.0301,39091,,,United States,US,5.7923,31.60,49.81,30.60,31.76,31.80,30.60,0.0380,,01/11-01/15,30.70,0.05,0.0016,sr,668382,0.78,0.76,30.65,19722154221,0.0168,totalPosition
913254872,11,2,[61],6,247,USD,Schwab (CHARLES) Corp. (The),SCHW,SCHW,NYSE,NYSE,1,stock,2023-10-27T23:22:52.034+0000,2023-10-27T23:22:52.034+0000,A,50.12,-1.31,-0.0255,50967,,,United States,US,16.6728,51.43,86.63,45.00,51.04,51.39,49.90,0.0288,,01/16-01/22,50.10,-0.02,-0.0004,sr,667262,3.54,1.52,50.12,91274197794,0.0058,totalPosition
950061378,96,2,[61],6,247,USD,TILRAY BRANDS INC,TLRY,TLRY,NASDAQ,NSQ,1,stock,2023-10-27T23:59:33.208+0000,2023-10-27T23:59:33.208+0000,A,1.710,-0.060,-0.0339,13034,,,United States,US,-0.7358,1.770,5.12,1.500,1.790,1.800,1.710,0.0508,,01/08-01/12,1.720,0.010,0.0058,sr,661644,0.41,0.10,1.710,1248795169,0.0143,totalPosition
913254998,11,2,[61],6,247,USD,Boeing,BA,BA,NYSE,NYSE,1,stock,2023-10-27T23:59:32.045+0000,2023-10-27T23:59:32.045+0000,A,179.69,0.60,0.0034,80714,,,United States,US,-38.3265,179.09,243.10,136.62,180.00,182.33,179.01,0.0184,,01/23-01/29,178.60,-1.09,-0.0061,sr,654536,1.51,0.89,179.69,108708280652,0.0076,totalPosition
913257027,96,2,[61],6,247,USD,Netflix Inc,NFLX,NFLX,NASDAQ,NSQ,1,stock,2023-10-27T23:59:11.880+0000,2023-10-27T23:59:11.880+0000,A,397.87,-5.67,-0.0141,192001,,,United States,US,39.6720,403.54,485.00,252.09,406.42,410.21,395.62,0.0356,,01/17-01/22,397.50,-0.37,-0.0009,sr,643782,1.37,1.18,397.87,174139609905,0.0114,totalPosition
913254883,96,2,[61],6,247,USD,United Airlines Holdings Inc,UAL,UAL,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.484+0000,2023-10-27T23:59:58.484+0000,A,33.90,-1.02,-0.0292,37136,,,United States,US,3.9708,34.92,58.23,33.68,35.06,35.13,33.68,0.0415,,01/15-01/19,33.87,-0.03,-0.0009,sr,640912,0.84,1.50,33.90,11118511999,0.0238,totalPosition
913323516,96,2,[61],6,247,USD,Sirius Xm,SIRI,SIRI,NASDAQ,NSQ,1,stock,2023-10-27T23:33:43.308+0000,2023-10-27T23:33:43.308+0000,A,4.120,-0.110,-0.0260,15601,,,United States,US,13.9946,4.230,7.95,3.320,4.200,4.240,4.110,0.0307,2023-10-31,,4.140,0.020,0.0049,sr,630282,2.36,1.43,4.120,15830700561,0.0026,totalPosition
913323815,11,2,[61],6,247,USD,Morgan Stanley,MS,MS,NYSE,NYSE,1,stock,2023-10-27T23:57:49.467+0000,2023-10-27T23:57:49.467+0000,A,70.40,-1.67,-0.0232,52290,,,United States,US,12.6090,72.07,100.99,70.19,71.91,72.01,70.19,0.0253,,01/15-01/19,70.45,0.05,0.0007,sr,605278,0.87,1.33,70.40,115596800000,0.0068,totalPosition
913324152,96,2,[61],6,247,USD,Agnc Invt Corp,AGNC,AGNC,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.331+0000,2023-10-27T23:59:58.331+0000,A,7.00,-0.13,-0.0182,29139,,,United States,US,-26.8405,7.13,12.25,6.98,7.18,7.23,7.00,0.0323,2023-10-30,,7.00,0.00,0.0000,sr,605199,0.42,1.03,7.00,4242541590,0.0363,totalPosition
913424717,35,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY,UVXY,BATS,BAT,1,etf,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,19.81,0.92,0.0487,199568,1218247348,387992811,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,19.67,-0.14,-0.0071,sr,598612,0.65,0.69,19.81,,,totalPosition
913244550,34,3,"[1, 34]",6,247,USD,SPDR® S&P Biotech ETF,XBI,XBI,NYSEARCA,PSE,1,etf,2023-10-27T23:55:38.266+0000,2023-10-27T23:55:38.266+0000,A,64.12,-2.06,-0.0311,172180,5479423388,4857859646,United States,US,0.0000,66.18,92.60,64.05,66.40,66.40,64.05,0.0354,,,64.19,0.07,0.0011,sr,598105,0.81,0.97,64.12,,,totalPosition
913255073,96,2,[61],6,247,USD,PARAMOUNT GLOBAL,PARA,PARA,NASDAQ,NSQ,1,stock,2023-10-27T23:16:35.775+0000,2023-10-27T23:16:35.775+0000,A,10.70,-0.20,-0.0183,26827,,,United States,US,-5.7015,10.90,25.93,10.63,10.90,11.00,10.64,0.0330,2023-11-02,,10.70,0.00,0.0000,sr,568537,0.22,0.43,10.70,6966795134,0.0171,totalPosition
913246740,34,3,"[1, 34]",6,247,USD,ARK Innovation ETF,ARKK,ARKK,NYSEARCA,PSE,1,etf,2023-10-27T23:53:43.348+0000,2023-10-27T23:53:43.348+0000,A,34.10,-0.66,-0.0190,79612,6125351861,5827904031,United States,US,0.0000,34.76,51.33,29.43,35.28,35.43,34.07,0.0391,,,34.09,-0.01,-0.0003,sr,568259,1.03,1.06,34.10,,,totalPosition
913256672,96,2,[61],6,247,USD,Comcast Corp,CMCSA,CMCSA,NASDAQ,NSQ,1,stock,2023-10-27T23:50:27.427+0000,2023-10-27T23:50:27.427+0000,A,39.64,0.49,0.0125,17728,,,United States,US,10.9977,39.15,47.46,30.04,38.00,40.41,37.92,0.0637,2023-10-26,,39.47,-0.17,-0.0043,sr,563311,0.76,0.79,39.64,163520269107,0.0087,totalPosition
913255218,11,2,[61],6,247,USD,Devon Energy Corp,DVN,DVN,NYSE,NYSE,1,stock,2023-10-27T23:56:10.067+0000,2023-10-27T23:56:10.067+0000,A,46.77,-0.40,-0.0085,39099,,,United States,US,6.3900,47.17,78.82,42.59,47.18,47.28,45.95,0.0267,2023-11-07,,46.50,-0.27,-0.0058,sr,548315,0.65,0.62,46.77,29965539000,0.0126,totalPosition
913353636,34,3,"[6, 34]",6,247,USD,United States Natural Gas,UNG,UNG,NYSEARCA,PSE,1,etf,2023-10-27T23:59:28.594+0000,2023-10-27T23:59:28.594+0000,A,7.20,-0.11,-0.0150,38401,691678798,1075166172,United States,US,0.0000,7.31,24.63,5.87,7.42,7.44,7.18,0.0356,,,7.20,0.00,0.0000,sr,542036,0.51,0.54,7.20,,,totalPosition
925415088,35,3,"[6, 34]",6,247,USD,iPath® B S&P 500® VIX S/T Futs™ ETN,VXX,VXX,BATS,BAT,1,etf,2023-10-27T23:44:11.699+0000,2023-10-27T23:44:11.699+0000,A,27.08,0.87,0.0332,153627,,681848928,United States,US,0,26.21,74.88,19.77,25.71,27.22,25.36,0.0706,,,26.80,-0.28,-0.0104,sr,540619,1.30,1.70,27.08,,,totalPosition
913255163,11,2,[61],6,247,USD,Chevron Corp,CVX,CVX,NYSE,NYSE,1,stock,2023-10-27T23:59:52.714+0000,2023-10-27T23:59:52.714+0000,A,144.35,-10.40,-0.0672,179045,,,United States,US,9.1570,154.75,189.68,143.96,150.72,151.25,143.96,0.0471,2023-10-27,,144.58,0.23,0.0016,sr,538892,0.79,0.85,144.35,275361776496,0.0129,totalPosition
913255102,11,2,[61],6,247,USD,Cleveland-Cliffs Inc,CLF,CLF,NYSE,NYSE,1,stock,2023-10-27T23:59:15.659+0000,2023-10-27T23:59:15.659+0000,A,16.04,-0.14,-0.0087,30151,,,United States,US,23.9976,16.18,22.83,11.83,16.34,16.35,15.81,0.0331,,02/12-02/16,16.03,-0.01,-0.0006,sr,536743,0.44,0.66,16.04,8097974867,0.0219,totalPosition
950178170,11,2,[61],6,247,USD,Roblox Corp,RBLX,RBLX,NYSE,NYSE,1,stock,2023-10-27T23:59:32.208+0000,2023-10-27T23:59:32.208+0000,A,30.99,0.44,0.0144,38321,,,United States,US,-16.4517,30.55,47.65,24.88,31.75,32.07,30.87,0.0392,2023-11-08,,30.97,-0.02,-0.0006,sr,530903,0.51,0.42,30.99,19113706452,0.0104,totalPosition
950118597,11,2,[61],6,247,USD,Pinterest,PINS,PINS,NYSE,NYSE,1,stock,2023-10-27T23:59:05.543+0000,2023-10-27T23:59:05.543+0000,A,24.36,0.26,0.0108,22440,,,United States,US,-56.7171,24.10,30.86,20.60,24.27,24.59,24.13,0.0191,2023-10-30,,24.49,0.13,0.0053,sr,530366,0.88,0.76,24.36,16321355514,0.0118,totalPosition
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,338203,11479367162,13625382569,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,96.53,0.09,0.0009,sr,529170,1.10,1.49,96.44,,,totalPosition
925377978,11,2,[61],6,247,USD,Sea,SE,SE,NYSE,NYSE,1,stock,2023-10-27T23:59:49.441+0000,2023-10-27T23:59:49.441+0000,A,39.97,-0.85,-0.0208,26066,,,United States,US,92.1605,40.82,88.84,34.87,40.58,41.40,39.67,0.0414,,11/13-11/17,39.79,-0.18,-0.0045,sr,513937,0.80,0.44,39.97,22653350914,0.0075,totalPosition
925343903,173,1,,6,247,USD,Russell 2000 Index,RUT,RUT,IDXRU,IDXRU,1,index,2020-11-04T21:30:06.000+0000,,T,1615.08,0.79,0.0005,73703,,,United States,US,0,1614.30,1715.08,966.22,1612.98,1631.31,1598.56,0.020,,,,,,sr,508724,2.10,1.96,1615.08,,,totalPosition
925284417,11,2,[61],6,247,USD,Carvana,CVNA,CVNA,NYSE,NYSE,1,stock,2023-10-27T23:59:17.412+0000,2023-10-27T23:59:17.412+0000,A,28.58,-0.52,-0.0179,97339,,,United States,US,-2.3163,29.10,57.19,3.550,29.63,29.83,27.87,0.0672,2023-11-02,,28.58,0.00,0.0000,sr,508394,0.90,1.31,28.58,5414313263,0.0333,totalPosition
913323878,96,2,[61],6,247,USD,Qualcomm Inc,QCOM,QCOM,NASDAQ,NSQ,1,stock,2023-10-27T23:59:14.521+0000,2023-10-27T23:59:14.521+0000,A,106.46,0.84,0.0080,31999,,,United States,US,13.9386,105.62,139.94,101.47,106.90,107.89,105.84,0.0195,2023-11-01,,106.45,-0.01,-0.0001,sr,503931,0.59,1.19,106.46,118809360000,0.0065,totalPosition
913257501,96,2,[61],6,247,USD,Seagen Inc,SGEN,SGEN,NASDAQ,NSQ,1,stock,2023-10-27T20:20:00.480+0000,2023-10-27T20:20:00.480+0000,A,214.60,-1.08,-0.0050,9339,,,United States,US,-55.1444,215.68,217.51,116.08,215.75,215.99,214.42,0.0072,2023-11-01,,214.60,0.00,0.0000,sr,496713,16.69,3.20,214.60,40279976851,0.0054,totalPosition
913244544,34,3,"[6, 34]",6,247,USD,United States Oil,USO,USO,NYSEARCA,PSE,1,etf,2023-10-27T23:59:44.797+0000,2023-10-27T23:59:44.797+0000,A,78.36,1.47,0.0191,81868,2806125809,1740624959,United States,US,0.0000,76.89,83.29,57.83,77.62,78.98,76.58,0.0311,,,78.44,0.08,0.0010,sr,495496,0.19,0.45,78.36,,,totalPosition
913243296,34,3,"[6, 34]",6,247,USD,Direxion Daily 20+ Yr Trsy Bull 3X ETF,TMF,TMF,NYSEARCA,PSE,1,etf,2023-10-27T23:59:30.744+0000,2023-10-27T23:59:30.744+0000,A,4.080,-0.070,-0.0169,9079,164821084,2339360028,United States,US,0.0000,4.150,10.30,3.830,4.060,4.110,4.000,0.0265,,,4.069,-0.011,-0.0026,sr,475611,0.25,0.08,4.080,,,totalPosition
913255033,11,2,[61],6,247,USD,Bristol-Myers Squibb Co,BMY,BMY,NYSE,NYSE,1,stock,2023-10-27T23:56:58.580+0000,2023-10-27T23:56:58.580+0000,A,51.02,-1.95,-0.0368,66357,,,United States,US,13.5789,52.97,81.44,50.69,52.05,52.22,49.49,0.0285,2023-10-26,,51.00,-0.02,-0.0004,sr,471381,2.34,0.74,51.02,106586031029,0.0086,totalPosition
913324503,11,2,[61],6,247,USD,RTX Corp,RTX,RTX,NYSE,NYSE,1,stock,2023-10-27T23:56:36.676+0000,2023-10-27T23:56:36.676+0000,A,79.16,0.01,0.0001,38975,,,United States,US,36.7485,79.15,104.91,68.56,78.53,79.77,78.42,0.0167,,01/22-01/26,79.15,-0.01,-0.0001,sr,467798,0.40,0.64,79.16,113824265641,0.0153,totalPosition
925377660,196,1,,6,247,USD,Mini SPX Index based on the S&P 500 Index,XSP,XSP,CBOE,CBOE-CSMI,1,index,2023-10-27T21:16:15.755+0000,,B,411.74,-1.98,-0.0048,76387,,,United States,US,0,413.72,460.71,369.82,415.29,415.67,410.38,0.013,,,,,,sr,461410,1.47,5.41,411.74,,,totalPosition
913254891,11,2,[61],6,247,USD,Oracle Corp,ORCL,ORCL,NYSE,NYSE,1,stock,2023-10-27T23:59:56.521+0000,2023-10-27T23:59:56.521+0000,A,100.99,0.59,0.0059,35617,,,United States,US,30.0342,100.40,127.54,74.05,101.00,102.09,100.59,0.0149,,12/11-12/15,100.99,0.00,0.0000,sr,461357,1.16,0.96,100.99,276649588400,0.0019,totalPosition
913324100,96,2,[61],6,247,USD,Walgreen Boots,WBA,WBA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:34.031+0000,2023-10-27T23:59:34.031+0000,A,21.14,-0.56,-0.0258,21382,,,United States,US,-5.9247,21.70,42.29,20.48,21.85,22.07,21.03,0.0479,,01/03-01/08,21.13,-0.01,-0.0005,sr,460684,0.72,0.74,21.14,18263154496,0.0107,totalPosition
913323915,11,2,[61],6,247,USD,Nike Inc Cl B,NKE,NKE,NYSE,NYSE,1,stock,2023-10-27T23:57:00.427+0000,2023-10-27T23:57:00.427+0000,A,97.98,-2.04,-0.0204,33248,,,United States,US,30.2314,100.02,131.31,88.66,99.78,100.34,97.81,0.0252,,12/18-12/22,98.17,0.19,0.0019,sr,460135,1.37,1.21,97.98,149116754047,0.0063,totalPosition
950064710,96,2,[61],6,247,USD,Pinduoduo,PDD,PDD,NASDAQ,NSQ,1,stock,2023-10-27T23:59:45.615+0000,2023-10-27T23:59:45.615+0000,A,108.28,0.70,0.0065,28617,,,United States,US,27.7193,107.58,112.77,49.60,110.60,112.77,107.67,0.0474,,11/27-12/01,107.66,-0.62,-0.0057,sr,450372,0.69,0.77,108.28,143859411079,0.0054,totalPosition
913324577,11,2,[61],6,247,USD,U. S. Steel,X,X,NYSE,NYSE,1,stock,2023-10-27T23:49:39.460+0000,2023-10-27T23:49:39.460+0000,A,33.59,1.02,0.0313,78554,,,United States,US,6.5207,32.57,33.74,18.92,33.00,33.74,32.60,0.0349,,01/31-02/05,33.65,0.06,0.0018,sr,443323,0.24,0.63,33.59,7489353840,0.0446,totalPosition
913254330,11,2,[61],6,247,USD,Kinder Morgan Inc Del,KMI,KMI,NYSE,NYSE,1,stock,2023-10-27T23:55:04.365+0000,2023-10-27T23:55:04.365+0000,A,16.37,-0.33,-0.0198,12089,,,United States,US,14.9648,16.70,19.36,15.89,16.70,16.71,16.30,0.0240,,01/16-01/22,16.40,0.03,0.0018,sr,441000,0.55,0.53,16.37,36386809283,0.0066,totalPosition
913255341,11,2,[61],6,247,USD,Gamestop Corp,GME,GME,NYSE,NYSE,1,stock,2023-10-27T23:58:42.846+0000,2023-10-27T23:58:42.846+0000,A,13.12,-0.38,-0.0281,29612,,,United States,US,-40.0000,13.50,34.99,12.90,13.51,13.62,13.02,0.0441,,12/05-12/11,13.08,-0.04,-0.0030,sr,438190,0.32,0.35,13.12,4004765777,0.0081,totalPosition
913255666,11,2,[61],6,247,USD,Norwegian Cruise Line Hldg Ltd,NCLH,NCLH,NYSE,NYSE,1,stock,2023-10-27T23:57:50.157+0000,2023-10-27T23:57:50.157+0000,A,13.36,-0.18,-0.0133,24652,,,United States,US,-6.5583,13.54,22.75,11.76,13.69,13.80,13.24,0.0410,2023-11-01,,13.36,0.00,0.0000,sr,436834,0.77,0.96,13.36,5683659282,0.0263,totalPosition
913323901,11,2,[61],6,247,USD,Newmont Corp,NEM,NEM,NYSE,NYSE,1,stock,2023-10-27T23:54:50.285+0000,2023-10-27T23:54:50.285+0000,A,38.97,1.49,0.0398,59869,,,United States,US,-41.0729,37.48,55.41,34.81,37.87,39.13,37.80,0.0351,,02/21-02/26,39.12,0.15,0.0038,sr,432580,0.36,0.42,38.97,30973199847,0.0259,totalPosition
913243581,95,3,"[1, 34]",6,247,USD,VanEck Semiconductor ETF,SMH,SMH,NASDAQ,NMS,1,etf,2023-10-27T23:55:45.838+0000,2023-10-27T23:55:45.838+0000,A,138.31,0.85,0.0062,66770,2770900018,9229174096,United States,US,0.0000,137.46,161.17,90.20,139.04,139.73,137.67,0.0150,,,138.00,-0.31,-0.0022,sr,422707,1.66,1.03,138.31,,,totalPosition
950173437,34,3,"[1, 34]",6,247,USD,AdvisorShares Pure US Cannabis ETF,MSOS,MSOS,NYSEARCA,PSE,1,etf,2023-10-27T23:03:43.213+0000,2023-10-27T23:03:43.213+0000,A,5.24,-0.39,-0.0693,33569,,431886440,United States,US,0.0000,5.63,14.60,4.780,5.66,5.71,5.13,0.1030,,,5.29,0.05,0.0095,sr,407330,0.13,0.33,5.24,,,totalPosition
913323255,11,2,[61],6,247,USD,Teva Pharm,TEVA,TEVA,NYSE,NYSE,1,stock,2023-10-27T22:33:24.749+0000,2023-10-27T22:33:24.749+0000,A,8.12,-0.15,-0.0181,4923,,,United States,US,-4.0572,8.27,11.45,7.09,8.24,8.27,8.10,0.0278,2023-11-08,,8.22,0.10,0.0123,sr,406724,0.34,0.69,8.12,9101483863,0.0036,totalPosition
913255508,11,2,[61],6,247,USD,Macys Inc,M,M,NYSE,NYSE,1,stock,2023-10-27T23:59:16.249+0000,2023-10-27T23:59:16.249+0000,A,11.68,-0.15,-0.0127,16250,,,United States,US,4.5159,11.83,25.12,10.54,11.90,11.99,11.62,0.0311,2023-11-16,11/15-11/20,11.68,0.00,0.0000,sr,405633,0.56,1.07,11.68,3196047584,0.0304,totalPosition
950171618,11,2,[61],6,247,USD,Xpeng Inc,XPEV,XPEV,NYSE,NYSE,1,stock,2023-10-27T23:59:21.927+0000,2023-10-27T23:59:21.927+0000,A,14.70,0.12,0.0082,17946,,,United States,US,-9.2791,14.58,23.62,6.18,15.20,15.48,14.55,0.0631,2023-11-15,11/28-12/04,14.72,0.02,0.0014,sr,402094,0.65,0.66,14.70,12738295363,0.0104,totalPosition
913254473,11,2,[61],6,247,USD,Abbvie Inc,ABBV,ABBV,NYSE,NYSE,1,stock,2023-10-27T23:59:42.615+0000,2023-10-27T23:59:42.615+0000,A,138.93,-6.27,-0.0432,43366,,,United States,US,28.5817,145.20,168.11,130.96,138.77,143.00,136.03,0.0480,2023-10-27,,137.95,-0.98,-0.0071,sr,399273,0.65,0.60,138.93,245217935252,0.0053,totalPosition
913243555,34,3,"[1, 34]",6,247,USD,US Global Jets ETF,JETS,JETS,NYSEARCA,PSE,1,etf,2023-10-27T23:57:39.228+0000,2023-10-27T23:57:39.228+0000,A,14.74,-0.26,-0.0173,11608,1567168714,1282867401,United States,US,0.0000,15.00,22.50,14.70,14.99,15.05,14.70,0.0233,,,14.80,0.06,0.0041,sr,397111,1.98,2.03,14.74,,,totalPosition
950178075,96,2,[61],6,247,USD,"Airbnb, Inc.",ABNB,ABNB,NASDAQ,NSQ,1,stock,2023-10-27T23:56:41.043+0000,2023-10-27T23:56:41.043+0000,A,114.09,-1.38,-0.0120,39488,,,United States,US,33.3509,115.47,154.95,81.91,116.21,116.75,113.24,0.0304,2023-11-01,,114.70,0.61,0.0053,sr,395913,1.26,1.59,114.09,73848589574,0.0080,totalPosition
913253402,10,2,[61],6,247,USD,Mullen Automotive Inc,MULN,MULN,NASDAQ,NAS,1,stock,2023-10-27T23:59:48.058+0000,2023-10-27T23:59:48.058+0000,A,0.2801,-0.0335,-0.1068,8935,,,United States,US,-0.0009,0.3136,132.32,0.2210,0.3200,0.3399,0.2766,0.2018,,01/11-01/15,0.2799,-0.0002,-0.0007,sr,394073,0.17,0.04,0.2801,51585658,0.2367,totalPosition
913255443,11,2,[61],6,247,USD,Johnson & Johnson,JNJ,JNJ,NYSE,NYSE,1,stock,2023-10-27T23:59:07.247+0000,2023-10-27T23:59:07.247+0000,A,145.60,-3.40,-0.0228,65944,,,United States,US,10.8107,149.00,181.04,144.95,148.49,148.66,144.95,0.0249,2024-01-23,,145.74,0.14,0.0010,sr,390133,0.45,0.72,145.60,350606861404,0.0047,totalPosition
913323786,11,2,[61],6,247,USD,Altria Group,MO,MO,NYSE,NYSE,1,stock,2023-10-27T23:59:34.275+0000,2023-10-27T23:59:34.275+0000,A,39.30,0.04,0.0010,47438,,,United States,US,0.0000,39.26,48.99,39.07,39.72,40.36,39.19,0.0297,,01/30-02/05,39.42,0.12,0.0031,sr,388203,1.15,1.01,39.30,69742172410,0.0081,totalPosition
913255162,11,2,[61],6,247,USD,Cvs Health Corp,CVS,CVS,NYSE,NYSE,1,stock,2023-10-27T23:58:00.376+0000,2023-10-27T23:58:00.376+0000,A,66.29,-1.69,-0.0249,29430,,,United States,US,29.1026,67.98,104.83,64.62,67.84,67.90,66.01,0.0278,2023-11-01,,66.34,0.05,0.0008,sr,386380,1.60,0.65,66.29,85142807588,0.0054,totalPosition
950178219,96,2,[61],6,247,USD,"Affirm Holdings, Inc.",AFRM,AFRM,NASDAQ,NSQ,1,stock,2023-10-27T23:59:11.433+0000,2023-10-27T23:59:11.433+0000,A,16.93,-0.49,-0.0281,33589,,,United States,US,-5.0745,17.42,25.63,8.62,17.64,17.78,16.80,0.0563,2023-11-08,,16.93,0.00,0.0000,sr,384947,0.99,1.14,16.93,5097316346,0.0401,totalPosition
913255501,11,2,[61],6,247,USD,Southwest Airls Co,LUV,LUV,NYSE,NYSE,1,stock,2023-10-27T23:59:25.756+0000,2023-10-27T23:59:25.756+0000,A,22.34,-1.05,-0.0449,37437,,,United States,US,30.5275,23.39,40.38,22.22,22.90,23.33,22.22,0.0472,,01/24-01/29,22.26,-0.08,-0.0036,sr,383806,1.23,0.96,22.34,13306457371,0.0194,totalPosition
913255309,11,2,[61],6,247,USD,Nextera Energy Inc,NEE,NEE,NYSE,NYSE,1,stock,2023-10-27T23:43:55.202+0000,2023-10-27T23:43:55.202+0000,A,56.24,-1.33,-0.0231,27978,,,United States,US,14.8740,57.57,88.61,47.15,57.36,58.02,55.93,0.0363,,01/23-01/29,57.74,1.50,0.0267,sr,382524,0.62,0.71,56.24,113813675191,0.0059,totalPosition
950102462,11,2,[61],6,247,USD,Fisker Inc,FSR,FSR,NYSE,NYSE,1,stock,2023-10-27T23:59:28.023+0000,2023-10-27T23:59:28.023+0000,A,4.790,-0.140,-0.0284,19095,,,United States,US,-2.8962,4.930,8.85,4.265,4.980,5.08,4.765,0.0619,2023-11-08,,4.840,0.050,0.0104,sr,382204,0.48,0.81,4.790,1644119542,0.0176,totalPosition
950095560,11,2,[61],6,247,USD,"C3.Ai, Inc.",AI,AI,NYSE,NYSE,1,stock,2023-10-27T23:59:08.071+0000,2023-10-27T23:59:08.071+0000,A,24.85,-0.46,-0.0182,40506,,,United States,US,-10.6424,25.31,48.87,10.16,26.00,26.04,24.54,0.0592,,12/05-12/11,24.82,-0.04,-0.0014,sr,379947,0.50,0.69,24.85,2937313835,0.0314,totalPosition
913255655,11,2,[61],6,247,USD,Spirit Airls Inc,SAVE,SAVE,NYSE,NYSE,1,stock,2023-10-27T23:58:52.317+0000,2023-10-27T23:58:52.317+0000,A,14.69,-1.32,-0.0824,25477,,,United States,US,-2.9959,16.01,21.53,13.99,15.86,15.98,14.69,0.0799,2023-10-26,10/26-11/01,14.97,0.28,0.0191,sr,378362,0.89,0.68,14.69,1603574605,0.0324,totalPosition
913323867,96,2,[61],6,247,USD,Jetblue Awys Corp,JBLU,JBLU,NASDAQ,NSQ,1,stock,2023-10-27T23:58:06.874+0000,2023-10-27T23:58:06.874+0000,A,4.130,-0.140,-0.0328,41721,,,United States,US,54.0576,4.270,9.45,4.090,4.280,4.313,4.090,0.0519,2023-10-31,,4.130,0.000,0.0000,sr,376008,2.11,0.40,4.130,1376323825,0.0333,totalPosition
950186274,96,2,[61],6,247,USD,"Robinhood Markets, Inc.",HOOD,HOOD,NASDAQ,NSQ,1,stock,2023-10-27T23:51:13.528+0000,2023-10-27T23:51:13.528+0000,A,8.90,-0.20,-0.0220,22707,,,United States,US,-9.6102,9.10,13.23,7.57,9.20,9.20,8.89,0.0341,2023-11-07,,8.93,0.03,0.0034,sr,375930,0.23,0.21,8.90,8110989243,0.0049,totalPosition
913255659,95,2,[61],6,247,USD,Enphase Energy,ENPH,ENPH,NASDAQ,NMS,1,stock,2023-10-27T23:59:26.822+0000,2023-10-27T23:59:26.822+0000,A,82.09,-14.09,-0.1465,186066,,,United States,US,20.8689,96.18,339.92,79.55,82.19,84.85,79.55,0.0551,,02/05-02/09,81.40,-0.69,-0.0084,sr,373548,1.36,1.05,82.09,11193412569,0.1422,totalPosition
913243250,34,3,"[1, 34]",6,247,USD,SPDR® Dow Jones Industrial Avrg ETF Tr,DIA,DIA,NYSEARCA,PSE,1,etf,2023-10-27T23:55:36.583+0000,2023-10-27T23:55:36.583+0000,A,324.19,-3.63,-0.0111,98565,25831855185,26643240521,United States,US,0.0000,327.82,356.70,314.97,327.84,327.88,323.21,0.0141,,,324.27,0.08,0.0002,sr,365755,1.64,1.11,324.19,,,totalPosition
913324551,11,2,[61],6,247,USD,Walmart,WMT,WMT,NYSE,NYSE,1,stock,2023-10-27T23:47:29.638+0000,2023-10-27T23:47:29.638+0000,A,161.17,-0.60,-0.0037,28562,,,United States,US,31.0366,161.77,165.85,136.09,161.48,161.97,160.55,0.0088,2023-11-16,,161.02,-0.15,-0.0009,sr,361861,1.35,0.75,161.17,433799345704,0.0017,totalPosition
